Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23580231,2013,P30DK020572,2013,2021,2013,2013P30DK020572,1643339,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23555291,2013,P30DK020572,2013,2021,2013,2013P30DK020572,1643339,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30978132,2019,R01DK098662,2013,2017,2017,2017R01DK098662,360366,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26824363,2016,K99DK100539,2013,2014,2014,2014K99DK100539,101257,K99,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26023080,2015,K99DK100539,2013,2014,2014,2014K99DK100539,101257,K99,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30786741,2019,R24DK103032,2014,2018,2018,2018R24DK103032,849287,R24,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,27335468,2016,R01DK102559,2014,2017,2016,2016R01DK102559,366614,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29175268,2018,U01DK104273,2014,2018,2018,2018U01DK104273,347892,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32823006,2020,R01DK101573,2014,2021,2020,2020R01DK101573,548541,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32461654,2020,U54DK105566,2014,2017,2017,2017U54DK105566,2633491,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29708512,2018,UC4DK104207,2014,2014,2014,2014UC4DK104207,4220128,UC4,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29708512,2018,R01DK103585,2015,2018,2018,2018R01DK103585,516627,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32606442,2020,P30DK020541,2015,2021,2020,2020P30DK020541,1954557,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31868224,2020,P30DK020541,2015,2021,2020,2020P30DK020541,1954557,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31868224,2019,P30DK020541,2015,2021,2019,2019P30DK020541,2019790,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28291840,2017,P30DK020541,2015,2021,2017,2017P30DK020541,2202489,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29572319,2018,P30DK097512,2015,2020,2018,2018P30DK097512,935716,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28751571,2017,R01DK099571,2015,2018,2017,2017R01DK099571,380143,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26941020,2016,R01DK099571,2015,2018,2016,2016R01DK099571,395469,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26547624,2015,R01DK102456,2015,2020,2015,2015R01DK102456,391412,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29176657,2018,R01DK104753,2015,2020,2018,2018R01DK104753,504232,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29175268,2018,R01DK102325,2015,2018,2018,2018R01DK102325,688241,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29708512,2018,R01DK106436,2016,2019,2018,2018R01DK106436,392352,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30786741,2019,R01DK109675,2016,2020,2019,2019R01DK109675,501583,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30925519,2019,R01DK106045,2016,2020,2019,2019R01DK106045,347298,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30582457,2019,R01DK106045,2016,2020,2019,2019R01DK106045,347298,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32336197,2020,R01DK111211,2016,2016,2016,2016R01DK111211,351021,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32816232,2020,P30DK116074,2017,2020,2020,2020P30DK116074,1432068,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29997226,2018,P30DK116074,2017,2020,2018,2018P30DK116074,1551177,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31431286,2019,R00DK107895,2018,2020,2019,2019R00DK107895,240056,R00,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32884147,2020,P30DK120531,2019,2021,2020,2020P30DK120531,1069053,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,33429337,2020,P30EY010572,1999,2020,2020,2020P30EY010572,722621,P30,EY,NEI,National Eye Institute,National Eye Institute,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25830891,2015,P30EY012196,1999,2020,2015,2015P30EY012196,932457,P30,EY,NEI,National Eye Institute,National Eye Institute,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25830891,2015,R01EY024259,2014,2018,2015,2015R01EY024259,570769,R01,EY,NEI,National Eye Institute,National Eye Institute,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,33429337,2020,R01DC002368,1999,2020,2020,2020R01DC002368,449714,R01,DC,NIDCD,National Institute on Deafness and other Communication Disorders,National Institute on Deafness and other Communication Disorders,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,27394692,2016,R01GM038765,1999,2020,2016,2016R01GM038765,648614,R01,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23555291,2013,T32GM007092,1999,2019,2013,2013T32GM007092,342114,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29483174,2018,T32GM007170,1999,2020,2018,2018T32GM007170,2554366,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23580231,2013,T32GM007315,1999,2020,2013,2013T32GM007315,726358,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30875366,2019,T32GM007618,1999,2020,2019,2019T32GM007618,1680591,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25605720,2015,T32GM007739,1999,2020,2015,2015T32GM007739,2499443,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,15677715,2005,T32GM007739,1999,2020,2005,2005T32GM007739,3253492,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1
