PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,search_term,avg_cost
24488441,2014,R01CA141303,2010,2014,2014,2014R01CA141303,327199,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,19247.0
24329797,2014,R01CA141303,2010,2014,2014,2014R01CA141303,327199,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,19247.0
23741305,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23469246,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23407473,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23378384,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23377665,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23313630,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23295945,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23225251,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23034721,2013,R01CA141303,2010,2014,2013,2013R01CA141303,322222,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,35802.444444444445
23075018,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22761473,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22535661,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22355761,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22279576,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22202074,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22107246,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22075555,2012,R01CA141303,2010,2014,2012,2012R01CA141303,347813,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,43476.625
22091674,2011,R01CA141303,2010,2014,2011,2011R01CA141303,355000,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,71000.0
21854215,2011,R01CA141303,2010,2014,2011,2011R01CA141303,355000,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,71000.0
21558388,2011,R01CA141303,2010,2014,2011,2011R01CA141303,355000,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,71000.0
21531763,2011,R01CA141303,2010,2014,2011,2011R01CA141303,355000,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,71000.0
21451576,2011,R01CA141303,2010,2014,2011,2011R01CA141303,355000,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,71000.0
20574820,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
20439624,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
20424114,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
20304086,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
20110422,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
20104209,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
19905893,2010,R01CA141303,2010,2014,2010,2010R01CA141303,349833,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,49976.142857142855
26477683,2016,R01CA141975,2010,2014,2014,2014R01CA141975,323057,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,323057.0
23249231,2012,R01CA142608,2010,2014,2012,2012R01CA142608,333266,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,333266.0
27183388,2016,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
27033217,2016,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
26797495,2016,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
25849134,2015,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
25691731,2015,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
25440610,2014,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
25060519,2014,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
25049283,2014,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
24097874,2014,R01CA142636,2010,2014,2014,2014R01CA142636,305031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,33892.333333333336
24333408,2013,R01CA142636,2010,2014,2013,2013R01CA142636,395043,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,98760.75
24080488,2013,R01CA142636,2010,2014,2013,2013R01CA142636,395043,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,98760.75
23698740,2013,R01CA142636,2010,2014,2013,2013R01CA142636,395043,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,98760.75
23149818,2013,R01CA142636,2010,2014,2013,2013R01CA142636,395043,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,98760.75
22565311,2012,R01CA142636,2010,2014,2012,2012R01CA142636,412761,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,206380.5
22495390,2012,R01CA142636,2010,2014,2012,2012R01CA142636,412761,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,206380.5
22013128,2011,R01CA142636,2010,2014,2011,2011R01CA142636,499646,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,249823.0
21463133,2011,R01CA142636,2010,2014,2011,2011R01CA142636,499646,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,249823.0
20428207,2010,R01CA142636,2010,2014,2010,2010R01CA142636,323189,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,323189.0
22042955,2011,R01CA142779,2010,2021,2011,2011R01CA142779,535080,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,535080.0
20686128,2010,R01CA142779,2010,2021,2010,2010R01CA142779,587834,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,587834.0
27693350,2016,R01CA142798,2010,2014,2014,2014R01CA142798,393467,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,393467.0
26050024,2015,R01CA143077,2010,2014,2014,2014R01CA143077,294478,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,294478.0
23204132,2013,R01CA143077,2010,2014,2013,2013R01CA143077,289998,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,289998.0
22915761,2012,R01CA143077,2010,2014,2012,2012R01CA143077,313031,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,313031.0
24695850,2014,R01CA143379,2010,2014,2014,2014R01CA143379,153606,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,153606.0
23315072,2013,R01CA143812,2010,2013,2013,2013R01CA143812,316610,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,316610.0
24919573,2014,R01CA147795,2010,2014,2014,2014R01CA147795,359070,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2,onlyCAR_T,359070.0
29400710,2018,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
28138559,2017,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
27548527,2016,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
26052329,2015,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
25943533,2015,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
24329798,2014,R01CA148673,2010,2014,2014,2014R01CA148673,208699,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,34783.166666666664
26859685,2016,R01CA148995,2010,2014,2014,2014R01CA148995,345835,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,345835.0
22210091,2012,R01CA149222,2010,2014,2012,2012R01CA149222,683374,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,683374.0
27341020,2016,R01CA150959,2010,2014,2014,2014R01CA150959,532047,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,532047.0
24812664,2014,R01CA150975,2010,2014,2014,2014R01CA150975,358863,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,358863.0
24837434,2014,R01CA153248,2010,2013,2013,2013R01CA153248,263500,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,263500.0
26968205,2016,R01CA154256,2010,2014,2014,2014R01CA154256,405819,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,202909.5
26330563,2016,R01CA154256,2010,2014,2014,2014R01CA154256,405819,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,202909.5
22748660,2012,R01CA154256,2010,2014,2012,2012R01CA154256,431386,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,215693.0
22347526,2012,R01CA154256,2010,2014,2012,2012R01CA154256,431386,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,215693.0
20946667,2010,R01CA154256,2010,2014,2010,2010R01CA154256,438997,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,219498.5
20879986,2010,R01CA154256,2010,2014,2010,2010R01CA154256,438997,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,219498.5
29500915,2018,R01CA156695,2010,2014,2014,2014R01CA156695,597116,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,199038.66666666666
25665467,2015,R01CA156695,2010,2014,2014,2014R01CA156695,597116,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,199038.66666666666
25358763,2015,R01CA156695,2010,2014,2014,2014R01CA156695,597116,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,199038.66666666666
24101516,2013,R21CA135216,2010,2011,2011,2011R21CA135216,188703,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,188703.0
25694611,2015,R21CA138988,2010,2011,2011,2011R21CA138988,199510,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,199510.0
21971567,2011,R33CA152809,2010,2012,2011,2011R33CA152809,477349,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,477349.0
29203539,2018,T32CA151022,2010,2020,2018,2018T32CA151022,510532,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,510532.0
25822024,2015,U54CA151819,2010,2014,2014,2014U54CA151819,2500557,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2,onlyCAR_T,1250278.5
24634374,2014,U54CA151819,2010,2014,2014,2014U54CA151819,2500557,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2,onlyCAR_T,1250278.5
24852944,2014,P50CA101955,2010,2014,2014,2014P50CA101955,2293233,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2,onlyCAR_T,2293233.0
28496177,2017,R37CA068458,2010,2014,2014,2014R37CA068458,281973,R37,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,140986.5
24067492,2014,R37CA068458,2010,2014,2014,2014R37CA068458,281973,R37,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,140986.5
23604104,2013,R00CA128825,2010,2012,2012,2012R00CA128825,264161,R00,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,132080.5
23100512,2012,R00CA128825,2010,2012,2012,2012R00CA128825,264161,R00,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,132080.5
26484782,2015,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
26030772,2015,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
25829402,2015,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
25711538,2015,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
25591810,2015,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
25002471,2014,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
24833662,2014,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
24714354,2014,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23741305,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23469246,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23407473,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23377665,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23295945,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23225251,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23075018,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
23034721,2013,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
22761473,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
22535661,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
22355761,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
22202074,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
22107246,2012,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
21558388,2011,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
21531763,2011,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
21451576,2011,R33CA116127,2010,2011,2011,2011R33CA116127,513330,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,21388.75
20574820,2010,R33CA116127,2010,2011,2010,2010R33CA116127,1036125,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,518062.5
20424114,2010,R33CA116127,2010,2011,2010,2010R33CA116127,1036125,R33,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,518062.5
20660709,2010,R01CA153260,2010,2014,2010,2010R01CA153260,234250,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,234250.0
29567081,2018,K08CA138907,2011,2015,2015,2015K08CA138907,172112,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,86056.0
27373504,2016,K08CA138907,2011,2015,2015,2015K08CA138907,172112,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,86056.0
25050204,2014,K08CA138907,2011,2015,2014,2014K08CA138907,172323,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,86161.5
24579088,2014,K08CA138907,2011,2015,2014,2014K08CA138907,172323,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,86161.5
24432303,2013,K08CA138907,2011,2015,2013,2013K08CA138907,175117,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,175117.0
24651672,2014,K08CA155035,2011,2015,2014,2014K08CA155035,129447,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,129447.0
27521269,2016,K08CA158069,2011,2015,2015,2015K08CA158069,177343,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,177343.0
28067900,2017,K08CA160659,2011,2015,2015,2015K08CA160659,135266,K08,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,135266.0
30127098,2018,K12CA138464,2011,2020,2018,2018K12CA138464,786082,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,onlyCAR_T,786082.0
